Transaction_ID,Customer_Age,Gender,Income_Category,Transaction_Amount,Transaction_Type,Merchant_Type,Previous_Transactions,Fraudulent
TXN47679,27,Male,High,485.58,Online,Others,21,0
TXN47680,27,Female,Medium,4262.96,Online,Clothing,15,0
TXN47681,23,Female,High,3300.16,Online,Electronics,41,0
TXN47682,33,Female,High,1798.26,In-store,Grocery,29,0
TXN47683,43,Female,Low,1131.46,Online,Grocery,37,0
TXN47684,38,Male,Medium,2548.64,Online,Electronics,41,0
TXN47685,53,Male,High,4745.49,Online,Electronics,47,0
TXN47686,58,Male,High,4134.77,Online,Clothing,33,0
TXN47687,59,Female,High,2631.36,In-store,Grocery,12,0
TXN47688,47,Male,Low,1831.07,Online,Others,45,0
TXN47689,22,Female,High,4646.9,In-store,Entertainment,35,0
TXN47690,27,Female,Medium,1678.1,In-store,Grocery,42,0
TXN47691,65,Female,Very High,649.14,Online,Others,14,1
TXN47692,48,Female,Medium,3567.08,Online,Grocery,27,0
TXN47693,28,Female,High,3205.6,In-store,Clothing,3,0
TXN47694,55,Female,Medium,1627.61,In-store,Grocery,14,0
TXN47695,24,Female,Very High,1219.56,In-store,Others,49,0
TXN47696,29,Female,Medium,2528.19,Online,Grocery,40,0
TXN47697,62,Female,Low,2566.84,In-store,Entertainment,34,0
TXN47698,66,Male,Medium,3581.45,In-store,Others,4,0
TXN47699,58,Female,Low,1856.73,In-store,Electronics,26,0
TXN47700,25,Male,High,1502.29,In-store,Entertainment,38,0
TXN47701,45,Female,Low,1134.34,In-store,Electronics,42,0
TXN47702,33,Female,Low,3022.93,Online,Clothing,42,0
TXN47703,20,Female,High,1509.08,In-store,Electronics,20,0
TXN47704,54,Male,Medium,933.7,Online,Grocery,1,0
TXN47705,49,Male,Low,4992.23,Online,Grocery,46,0
TXN47706,38,Male,Very High,717.47,Online,Electronics,30,0
TXN47707,62,Female,Medium,4866.53,In-store,Grocery,43,0
TXN47708,35,Female,Medium,2460.61,In-store,Clothing,47,0
TXN47709,65,Male,Low,1317.29,In-store,Entertainment,8,0
TXN47710,63,Female,Low,2503.67,Online,Others,48,0
TXN47711,28,Male,Low,4316.51,Online,Others,6,0
TXN47712,67,Female,Low,4614.98,Online,Electronics,46,0
TXN47713,25,Male,Medium,2766.41,Online,Electronics,49,0
TXN47714,29,Male,Very High,4365.54,In-store,Clothing,29,0
TXN47715,68,Male,Low,3194.81,Online,Others,21,0
TXN47716,69,Male,Very High,1570.9,Online,Clothing,18,1
TXN47717,19,Female,Medium,4593.76,In-store,Electronics,14,0
TXN47718,58,Female,Medium,2852.63,In-store,Grocery,11,0
TXN47719,39,Female,Low,38.67,Online,Electronics,12,0
TXN47720,26,Female,High,1187.98,Online,Clothing,32,0
TXN47721,31,Male,High,790.52,Online,Clothing,39,0
TXN47722,32,Male,High,2152.29,In-store,Others,26,0
TXN47723,28,Male,Low,2938.31,In-store,Entertainment,26,0
TXN47724,30,Male,Medium,437.2,Online,Clothing,18,0
TXN47725,45,Female,Very High,4608.1,Online,Electronics,46,0
TXN47726,42,Female,Medium,4804.38,In-store,Clothing,11,0
TXN47727,54,Female,Low,803.95,Online,Electronics,10,0
TXN47728,23,Male,Low,1212.57,Online,Electronics,4,0
TXN47729,54,Male,Low,2295.02,In-store,Clothing,12,0
TXN47730,50,Female,Medium,2119.24,Online,Clothing,15,0
TXN47731,42,Male,Medium,3933.84,Online,Clothing,38,0
TXN47732,67,Male,High,4803.83,In-store,Others,6,0
TXN47733,40,Female,Very High,3725.91,Online,Grocery,17,0
TXN47734,25,Female,Low,882.81,In-store,Clothing,27,0
TXN47735,34,Female,High,4014.25,In-store,Grocery,12,0
TXN47736,48,Female,Medium,4240.6,In-store,Clothing,36,0
TXN47737,43,Female,Very High,3607.93,Online,Grocery,23,0
TXN47738,28,Male,Very High,4167.7,In-store,Grocery,19,0
TXN47739,47,Female,High,2164.05,Online,Grocery,33,0
TXN47740,28,Female,Low,818.58,Online,Grocery,46,0
TXN47741,20,Female,Very High,4632.39,Online,Grocery,20,0
TXN47742,57,Male,Low,2556.33,Online,Grocery,20,0
TXN47743,57,Male,High,1710.3,Online,Grocery,37,0
TXN47744,38,Male,Medium,949.58,Online,Others,42,0
TXN47745,52,Female,Medium,1697.27,Online,Clothing,44,0
TXN47746,45,Female,High,4724.19,Online,Electronics,39,1
TXN47747,39,Male,High,2006.52,In-store,Electronics,27,0
TXN47748,59,Male,Low,3345.79,Online,Clothing,17,0
TXN47749,68,Male,Low,2268.46,In-store,Clothing,27,0
TXN47750,63,Female,Very High,4489.76,Online,Clothing,32,0
TXN47751,35,Male,Low,4283.15,Online,Entertainment,45,0
TXN47752,40,Male,High,1515.68,In-store,Electronics,45,0
TXN47753,43,Female,High,2414.93,In-store,Grocery,29,0
TXN47754,52,Male,Very High,2582.87,Online,Grocery,2,0
TXN47755,46,Male,Very High,4867.16,Online,Others,20,0
TXN47756,69,Female,Medium,4819.47,In-store,Electronics,41,0
TXN47757,63,Female,Low,1290.6,In-store,Clothing,46,0
TXN47758,28,Female,Low,2003.97,Online,Entertainment,24,0
TXN47759,59,Male,Low,263.03,Online,Clothing,39,0
TXN47760,63,Female,Medium,3218.99,Online,Clothing,13,0
TXN47761,18,Female,Low,1424.47,In-store,Grocery,12,0
TXN47762,33,Male,High,2931.32,Online,Clothing,32,0
TXN47763,42,Male,Low,4118.39,Online,Clothing,31,0
TXN47764,55,Female,Very High,254.67,In-store,Electronics,9,0
TXN47765,35,Female,Medium,1842.45,Online,Grocery,4,0
TXN47766,33,Female,Low,988.84,In-store,Entertainment,30,0
TXN47767,36,Male,Medium,2003.2,Online,Electronics,8,0
TXN47768,33,Female,Low,2261.67,In-store,Grocery,25,0
TXN47769,22,Female,Medium,4612.73,Online,Grocery,10,0
TXN47770,44,Female,Medium,1475.71,Online,Entertainment,41,0
TXN47771,61,Female,High,711.86,Online,Electronics,2,0
TXN47772,23,Male,Medium,700.36,In-store,Grocery,9,0
TXN47773,51,Female,Very High,3810.77,Online,Grocery,47,0
TXN47774,33,Female,Low,2332.08,Online,Grocery,46,0
TXN47775,40,Male,Low,4810.41,Online,Grocery,36,0
TXN47776,60,Male,High,2174.28,Online,Others,40,0
TXN47777,61,Female,Medium,4874.14,In-store,Clothing,20,0
TXN47778,49,Male,Low,3005.65,In-store,Grocery,19,0
TXN47779,60,Male,High,4283.44,Online,Clothing,5,0
TXN47780,40,Female,Medium,3222.01,In-store,Entertainment,26,0
TXN47781,37,Male,Medium,1777.31,Online,Electronics,10,0
TXN47782,36,Female,High,280.41,Online,Others,41,0
TXN47783,46,Male,High,387.33,In-store,Electronics,36,0
TXN47784,25,Male,Low,1217.13,Online,Electronics,17,0
TXN47785,46,Male,Medium,2372.94,In-store,Others,16,0
TXN47786,35,Male,High,2472.13,In-store,Grocery,44,0
TXN47787,22,Male,Low,3166.02,In-store,Entertainment,6,0
TXN47788,29,Female,Low,1227.63,Online,Others,8,0
TXN47789,27,Male,Low,3403.54,In-store,Others,6,0
TXN47790,64,Female,Low,4716.04,In-store,Clothing,12,0
TXN47791,54,Female,Medium,3854.77,In-store,Grocery,37,0
TXN47792,34,Female,High,4424.57,In-store,Others,4,0
TXN47793,49,Female,Medium,2512.32,Online,Grocery,11,0
TXN47794,21,Female,Low,3447.06,Online,Electronics,15,0
TXN47795,48,Male,High,3345.4,In-store,Electronics,1,0
TXN47796,43,Male,Low,3768.25,In-store,Others,43,0
TXN47797,29,Female,Medium,778.61,Online,Grocery,16,0
TXN47798,35,Female,Low,1668.94,In-store,Clothing,6,0
TXN47799,25,Male,Medium,1739.78,Online,Grocery,1,0
TXN47800,49,Male,Low,203.05,Online,Electronics,34,0
TXN47801,37,Female,Low,1952.64,In-store,Others,21,0
TXN47802,66,Male,Very High,194.69,In-store,Others,37,0
TXN47803,57,Female,Medium,1714.46,Online,Clothing,29,0
TXN47804,30,Male,Very High,637.62,Online,Grocery,38,0
TXN47805,40,Male,Medium,177.69,Online,Others,10,0
TXN47806,20,Male,Medium,3367.95,In-store,Electronics,8,0
TXN47807,52,Female,Very High,430.12,Online,Clothing,30,0
TXN47808,56,Female,Medium,3569.42,In-store,Others,9,0
TXN47809,67,Female,Low,3908.47,In-store,Others,12,0
TXN47810,38,Female,Medium,4836.74,In-store,Entertainment,22,0
TXN47811,24,Male,Low,107.13,Online,Electronics,49,0
TXN47812,43,Male,Very High,1287.63,Online,Grocery,32,0
TXN47813,40,Female,Low,2990.0,In-store,Clothing,16,0
TXN47814,49,Male,High,249.41,In-store,Clothing,22,0
TXN47815,19,Male,Low,2363.26,In-store,Electronics,7,0
TXN47816,56,Male,Low,4619.24,In-store,Electronics,37,0
TXN47817,19,Male,Low,4997.19,Online,Grocery,25,0
TXN47818,56,Male,Low,4419.48,In-store,Others,44,0
TXN47819,63,Female,Low,4284.21,In-store,Grocery,35,0
TXN47820,32,Female,Low,4151.37,Online,Electronics,8,0
TXN47821,33,Female,Low,4720.05,Online,Entertainment,15,0
TXN47822,43,Female,High,2213.31,In-store,Grocery,13,0
TXN47823,25,Female,Medium,4128.65,Online,Electronics,36,0
TXN47824,33,Male,Medium,2570.31,In-store,Grocery,15,0
TXN47825,38,Female,Medium,3085.68,Online,Grocery,40,0
TXN47826,56,Female,High,327.93,Online,Others,10,0
TXN47827,28,Male,Low,493.62,In-store,Grocery,11,0
TXN47828,41,Male,Medium,1241.48,In-store,Others,44,0
TXN47829,53,Male,Low,3949.95,Online,Clothing,37,0
TXN47830,35,Male,Very High,1133.34,Online,Clothing,4,0
TXN47831,40,Female,Medium,3773.26,Online,Grocery,24,0
TXN47832,30,Female,Very High,2749.74,In-store,Others,26,0
TXN47833,66,Female,High,4651.14,In-store,Electronics,7,0
TXN47834,61,Female,Low,2472.69,Online,Clothing,13,0
TXN47835,67,Female,Medium,2024.62,In-store,Others,2,0
TXN47836,59,Male,Medium,259.43,In-store,Grocery,35,0
TXN47837,56,Female,High,2924.32,Online,Clothing,32,0
TXN47838,61,Female,Low,741.37,Online,Entertainment,28,0
TXN47839,61,Male,High,3573.08,In-store,Grocery,19,0
TXN47840,62,Female,Low,3111.01,In-store,Clothing,39,0
TXN47841,18,Female,Medium,4200.48,Online,Electronics,21,0
TXN47842,24,Female,High,701.34,In-store,Clothing,8,0
TXN47843,65,Male,Low,3440.66,Online,Entertainment,49,0
TXN47844,65,Female,Low,3144.97,Online,Grocery,24,0
TXN47845,38,Male,Low,4187.42,Online,Others,36,0
TXN47846,33,Female,Low,1833.28,In-store,Grocery,34,0
TXN47847,65,Male,Medium,3891.85,In-store,Electronics,8,0
TXN47848,31,Female,High,4374.24,Online,Others,49,0
TXN47849,60,Male,High,1233.42,Online,Others,30,0
TXN47850,68,Male,High,134.02,Online,Others,45,0
TXN47851,60,Female,Low,2072.03,Online,Others,2,0
TXN47852,19,Female,Low,2894.63,In-store,Clothing,24,1
TXN47853,48,Female,Medium,1419.56,Online,Entertainment,47,0
TXN47854,56,Female,Low,695.55,In-store,Clothing,35,0
TXN47855,26,Female,High,930.73,Online,Grocery,26,0
TXN47856,58,Female,Very High,3422.59,Online,Electronics,37,0
TXN47857,31,Male,High,1013.15,Online,Grocery,1,0
TXN47858,27,Male,Very High,3924.39,In-store,Grocery,47,0
TXN47859,65,Male,Very High,2175.86,In-store,Grocery,6,0
TXN47860,41,Male,Low,4760.01,Online,Entertainment,12,0
TXN47861,67,Male,Medium,2096.06,Online,Electronics,49,0
TXN47862,50,Female,High,3203.26,Online,Clothing,44,0
TXN47863,51,Female,Medium,67.32,Online,Grocery,28,0
TXN47864,37,Male,Medium,1254.92,In-store,Clothing,35,0
TXN47865,45,Male,Low,3445.58,Online,Grocery,47,0
TXN47866,21,Male,Medium,4453.2,Online,Electronics,13,0
TXN47867,51,Female,Low,4484.89,In-store,Grocery,48,0
TXN47868,21,Female,Low,1258.1,In-store,Electronics,18,0
TXN47869,23,Male,Low,3000.71,Online,Grocery,32,0
TXN47870,39,Female,Low,265.79,Online,Grocery,26,0
TXN47871,21,Male,Low,3217.67,Online,Others,2,0
TXN47872,67,Male,Medium,343.38,In-store,Others,6,0
TXN47873,22,Female,Medium,1674.4,Online,Grocery,35,0
TXN47874,28,Female,Low,4765.98,In-store,Grocery,23,0
TXN47875,62,Male,Medium,1518.26,Online,Clothing,17,0
TXN47876,52,Male,Low,4492.25,Online,Grocery,4,0
TXN47877,36,Male,High,4835.81,Online,Grocery,18,0
TXN47878,69,Female,Medium,4705.24,Online,Grocery,48,0
TXN47879,28,Female,Low,802.09,Online,Clothing,13,0
TXN47880,28,Female,Low,2897.38,Online,Others,40,0
TXN47881,44,Female,Medium,1851.82,Online,Others,22,0
TXN47882,19,Male,Medium,227.69,Online,Grocery,22,0
TXN47883,64,Female,Medium,2713.88,In-store,Others,28,0
TXN47884,25,Female,Medium,3922.04,Online,Grocery,5,0
TXN47885,51,Female,Medium,4514.27,In-store,Grocery,49,0
TXN47886,57,Male,Very High,2693.12,In-store,Entertainment,3,0
TXN47887,37,Female,Medium,3470.28,Online,Grocery,25,0
TXN47888,40,Male,Low,805.81,In-store,Grocery,39,0
TXN47889,32,Male,Medium,795.39,Online,Clothing,19,0
TXN47890,65,Female,Low,3859.81,Online,Electronics,17,0
TXN47891,30,Female,Low,1153.54,Online,Clothing,11,0
TXN47892,48,Female,High,3045.95,In-store,Grocery,35,0
TXN47893,66,Male,Low,3565.13,Online,Entertainment,33,0
TXN47894,63,Female,High,2801.4,In-store,Clothing,26,0
TXN47895,31,Male,Medium,4976.44,In-store,Others,40,0
TXN47896,18,Male,Medium,3373.75,Online,Grocery,6,0
TXN47897,44,Male,High,4090.72,In-store,Entertainment,22,0
TXN47898,50,Female,Very High,511.84,In-store,Clothing,2,0
TXN47899,52,Male,Low,2658.01,Online,Grocery,45,0
TXN47900,32,Female,High,4634.86,In-store,Clothing,20,0
TXN47901,22,Female,Medium,3528.59,In-store,Electronics,49,0
TXN47902,54,Male,Medium,2173.38,Online,Electronics,38,0
TXN47903,21,Female,Low,2362.74,Online,Clothing,27,0
TXN47904,63,Female,High,1892.41,Online,Grocery,8,0
TXN47905,37,Female,High,317.97,Online,Clothing,9,0
TXN47906,56,Male,High,1902.85,In-store,Clothing,15,0
TXN47907,39,Male,Low,4117.05,Online,Clothing,14,1
TXN47908,41,Male,Low,1943.69,In-store,Others,45,0
TXN47909,64,Male,Medium,4192.01,In-store,Electronics,39,0
TXN47910,28,Female,Low,986.78,Online,Electronics,23,0
TXN47911,63,Female,Low,232.2,Online,Others,35,1
TXN47912,23,Female,Low,2139.94,Online,Grocery,26,0
TXN47913,44,Male,Low,2084.11,Online,Electronics,23,0
TXN47914,27,Male,Very High,3937.14,Online,Clothing,28,0
TXN47915,56,Female,High,4324.66,Online,Others,38,0
TXN47916,27,Female,Low,241.33,In-store,Others,23,0
TXN47917,63,Female,High,3339.29,Online,Others,14,0
TXN47918,43,Male,Low,43.83,In-store,Clothing,11,0
TXN47919,54,Female,High,3360.92,In-store,Others,45,0
TXN47920,50,Female,Low,3569.85,In-store,Clothing,43,0
TXN47921,68,Male,Medium,2358.76,Online,Grocery,39,0
TXN47922,25,Female,Low,504.24,In-store,Entertainment,1,0
TXN47923,68,Female,Medium,2348.93,In-store,Electronics,2,0
TXN47924,66,Male,Medium,3178.29,Online,Grocery,25,0
TXN47925,68,Female,Low,3964.69,Online,Clothing,8,0
TXN47926,45,Female,High,3836.1,Online,Electronics,4,0
TXN47927,65,Female,Medium,4203.29,Online,Grocery,23,0
TXN47928,53,Female,Low,1305.7,Online,Electronics,6,0
TXN47929,57,Male,Medium,3173.51,In-store,Clothing,7,0
TXN47930,42,Male,Low,1447.17,In-store,Grocery,34,0
TXN47931,53,Female,Medium,1597.91,In-store,Others,24,0
TXN47932,30,Male,Medium,2561.4,In-store,Electronics,6,0
TXN47933,24,Female,Medium,1120.16,Online,Others,11,0
TXN47934,18,Female,Medium,2200.08,Online,Others,7,0
TXN47935,26,Male,Low,1717.47,Online,Clothing,25,0
TXN47936,45,Male,Medium,693.63,In-store,Entertainment,19,0
TXN47937,53,Male,Low,1106.53,In-store,Grocery,45,0
TXN47938,63,Female,Low,3333.68,In-store,Clothing,8,0
TXN47939,47,Male,High,937.82,Online,Grocery,27,0
TXN47940,26,Male,Low,1955.9,Online,Entertainment,23,0
TXN47941,47,Female,Low,3565.12,Online,Electronics,19,0
TXN47942,52,Male,Low,1891.05,Online,Grocery,5,0
TXN47943,64,Female,Very High,1012.28,In-store,Electronics,21,0
TXN47944,44,Male,Low,2793.79,Online,Electronics,46,0
TXN47945,46,Female,High,3413.05,In-store,Electronics,19,0
TXN47946,22,Male,Medium,3468.55,In-store,Grocery,14,0
TXN47947,18,Male,Medium,4799.84,Online,Clothing,43,0
TXN47948,60,Female,Medium,73.31,In-store,Others,49,0
TXN47949,68,Male,Medium,4451.38,Online,Others,33,0
TXN47950,22,Male,Medium,1833.89,In-store,Clothing,47,0
TXN47951,46,Female,Low,4186.02,Online,Grocery,28,0
TXN47952,34,Male,High,4665.1,In-store,Others,14,0
TXN47953,68,Male,High,2562.98,Online,Grocery,9,0
TXN47954,66,Male,Very High,3761.99,Online,Grocery,37,0
TXN47955,54,Male,High,3668.6,In-store,Electronics,6,0
TXN47956,41,Female,Low,1210.73,Online,Electronics,18,0
TXN47957,69,Male,Low,149.91,Online,Entertainment,13,0
TXN47958,44,Male,Medium,4697.65,In-store,Grocery,45,0
TXN47959,26,Male,Low,1074.62,In-store,Others,15,0
TXN47960,55,Male,Low,1108.49,In-store,Grocery,19,0
TXN47961,30,Male,Low,4201.81,In-store,Grocery,49,0
TXN47962,43,Male,Low,4804.3,In-store,Grocery,39,0
TXN47963,28,Male,Low,3610.11,Online,Grocery,31,0
TXN47964,41,Male,Medium,1017.52,Online,Electronics,22,0
TXN47965,50,Female,Very High,1959.41,In-store,Grocery,47,0
TXN47966,66,Female,Low,4292.76,In-store,Others,34,0
TXN47967,23,Female,Low,1990.07,In-store,Others,18,0
TXN47968,52,Male,Very High,4073.1,In-store,Others,24,0
TXN47969,33,Male,Medium,4508.12,In-store,Entertainment,9,0
TXN47970,30,Male,Medium,388.5,Online,Entertainment,2,0
TXN47971,61,Male,Low,32.65,Online,Others,31,0
TXN47972,28,Female,Low,849.94,Online,Others,19,1
TXN47973,40,Female,Medium,525.3,In-store,Entertainment,17,0
TXN47974,19,Female,Low,2254.56,Online,Others,36,0
TXN47975,47,Female,High,4105.09,In-store,Electronics,5,0
TXN47976,36,Male,Medium,1710.47,In-store,Electronics,40,0
TXN47977,57,Male,Very High,857.33,Online,Grocery,42,0
TXN47978,62,Male,Medium,1435.88,In-store,Grocery,47,0
TXN47979,63,Female,Low,1741.51,Online,Electronics,14,0
TXN47980,64,Female,Medium,2110.76,Online,Entertainment,1,0
TXN47981,66,Female,Low,1541.31,Online,Electronics,16,0
TXN47982,32,Female,High,1857.02,Online,Clothing,16,0
TXN47983,59,Female,Low,1779.45,Online,Entertainment,44,0
TXN47984,50,Male,Medium,444.58,Online,Electronics,6,0
TXN47985,61,Male,High,3892.88,In-store,Grocery,0,0
TXN47986,58,Male,Low,523.47,Online,Electronics,14,0
TXN47987,22,Male,Medium,812.59,Online,Others,28,0
TXN47988,39,Male,High,3183.6,Online,Others,33,0
TXN47989,44,Female,Low,3184.93,In-store,Clothing,27,0
TXN47990,64,Female,Low,3797.58,Online,Electronics,16,0
TXN47991,52,Female,Low,3661.55,Online,Grocery,44,0
TXN47992,36,Female,High,4821.08,Online,Entertainment,41,0
TXN47993,56,Male,Low,2435.44,In-store,Grocery,35,0
TXN47994,24,Female,Very High,4617.12,In-store,Grocery,1,0
TXN47995,56,Female,Low,3318.1,Online,Clothing,35,0
TXN47996,51,Male,Medium,2843.73,Online,Electronics,1,0
TXN47997,51,Male,Low,392.35,Online,Electronics,40,0
TXN47998,44,Female,High,1004.79,Online,Entertainment,29,0
TXN47999,61,Female,Low,3485.62,Online,Clothing,0,0
TXN48000,22,Male,Medium,3950.83,Online,Entertainment,3,0
TXN48001,21,Female,Very High,2692.01,In-store,Clothing,22,0
TXN48002,24,Male,Medium,1861.88,In-store,Others,36,0
TXN48003,65,Female,Medium,4612.47,Online,Clothing,4,0
TXN48004,20,Female,High,4792.22,Online,Others,24,0
TXN48005,38,Male,High,529.75,Online,Clothing,16,0
TXN48006,51,Male,High,3630.44,In-store,Grocery,13,0
TXN48007,66,Male,Low,4008.6,In-store,Grocery,38,0
TXN48008,26,Male,High,1261.62,In-store,Grocery,16,0
TXN48009,37,Female,High,2385.15,Online,Clothing,43,0
TXN48010,57,Male,Low,3885.72,Online,Entertainment,18,0
TXN48011,29,Female,Medium,4428.45,Online,Electronics,48,0
TXN48012,56,Female,Low,4658.31,In-store,Electronics,42,0
TXN48013,63,Male,Low,230.94,Online,Entertainment,29,0
TXN48014,45,Male,Low,282.45,In-store,Grocery,32,0
TXN48015,65,Female,High,813.88,Online,Clothing,43,0
TXN48016,50,Female,Very High,1619.74,Online,Grocery,10,0
TXN48017,27,Male,High,2412.95,Online,Clothing,45,0
TXN48018,28,Female,Low,1140.99,In-store,Grocery,33,0
TXN48019,24,Male,High,3700.17,Online,Clothing,26,0
TXN48020,35,Female,Low,4182.78,In-store,Electronics,34,0
TXN48021,36,Female,Low,3366.94,In-store,Clothing,0,0
TXN48022,31,Female,Medium,878.93,In-store,Others,21,0
TXN48023,34,Male,Very High,1020.69,Online,Others,34,0
TXN48024,40,Male,Low,2286.57,In-store,Electronics,26,0
TXN48025,36,Male,Medium,2605.29,Online,Entertainment,23,0
TXN48026,62,Male,High,1513.05,In-store,Grocery,27,0
TXN48027,20,Female,High,2101.59,Online,Clothing,5,0
TXN48028,51,Male,Low,2859.3,Online,Clothing,23,0
TXN48029,42,Female,Medium,1862.1,Online,Grocery,22,0
TXN48030,58,Female,High,4828.19,Online,Others,47,0
TXN48031,48,Male,Low,4681.49,In-store,Electronics,43,0
TXN48032,56,Female,Low,1784.54,Online,Electronics,12,0
TXN48033,31,Female,Low,3812.41,Online,Others,7,0
TXN48034,54,Male,High,1173.87,Online,Grocery,4,0
TXN48035,69,Male,Very High,3724.32,In-store,Electronics,14,0
TXN48036,64,Male,Medium,3610.31,In-store,Others,45,0
TXN48037,37,Female,Very High,1093.8,In-store,Grocery,30,0
TXN48038,49,Male,Very High,3751.75,In-store,Electronics,36,0
TXN48039,50,Female,High,95.31,Online,Others,3,1
TXN48040,69,Female,Medium,3515.1,In-store,Grocery,39,0
TXN48041,48,Male,High,637.42,Online,Clothing,16,0
TXN48042,24,Female,Very High,1948.54,In-store,Grocery,1,0
TXN48043,22,Female,High,898.28,In-store,Entertainment,10,0
TXN48044,21,Male,Medium,875.72,In-store,Electronics,17,0
TXN48045,28,Male,High,2351.26,Online,Electronics,32,0
TXN48046,36,Male,High,4690.66,Online,Clothing,19,0
TXN48047,55,Male,Low,2723.14,In-store,Others,23,0
TXN48048,37,Female,Low,1350.08,In-store,Electronics,45,0
TXN48049,44,Female,High,4421.9,Online,Electronics,11,0
TXN48050,46,Female,High,1863.23,In-store,Clothing,11,1
TXN48051,35,Male,Low,253.08,In-store,Electronics,11,0
TXN48052,54,Male,Medium,3706.51,In-store,Entertainment,14,0
TXN48053,69,Female,Very High,862.05,In-store,Grocery,5,0
TXN48054,64,Female,Low,3865.01,In-store,Others,32,0
TXN48055,42,Female,Low,3842.16,Online,Others,21,0
TXN48056,37,Male,Medium,2705.38,Online,Grocery,30,0
TXN48057,23,Male,Low,2837.07,Online,Grocery,18,0
TXN48058,53,Male,Low,1543.42,In-store,Electronics,4,0
TXN48059,66,Male,High,333.07,In-store,Grocery,16,0
TXN48060,32,Female,High,406.94,Online,Entertainment,23,0
TXN48061,35,Male,High,1330.63,In-store,Others,36,0
TXN48062,55,Female,Low,1718.53,In-store,Electronics,49,0
TXN48063,42,Female,Low,4773.1,Online,Clothing,20,0
TXN48064,37,Male,High,4962.0,Online,Clothing,40,0
TXN48065,39,Male,High,396.12,In-store,Clothing,1,0
TXN48066,68,Female,Medium,1216.66,Online,Electronics,19,0
TXN48067,29,Male,High,77.71,In-store,Grocery,6,1
TXN48068,58,Male,High,3075.62,Online,Electronics,39,0
TXN48069,57,Male,High,3567.42,Online,Clothing,11,0
TXN48070,64,Female,High,1197.71,Online,Electronics,6,0
TXN48071,50,Female,High,716.2,In-store,Electronics,26,0
TXN48072,46,Male,Low,208.44,Online,Grocery,35,0
TXN48073,19,Female,Medium,3435.11,Online,Clothing,14,0
